227.748205;0.358908;227.748205;228.107112;1;0.358908
230.103338;0.062922;230.103338;230.166259;1;0.062922
230.605110;0.043787;230.605110;230.648896;1;0.043787
231.252971;0.165551;231.252971;231.418522;1;0.165551
231.387323;0.507452;231.418522;231.925973;2;0.538651
232.206210;0.328171;232.206210;232.534381;1;0.328171
232.417852;0.533329;232.534381;233.067710;2;0.649858
232.841039;0.275563;233.067710;233.343274;2;0.502235
234.263000;0.046398;234.263000;234.309398;1;0.046398
234.466157;0.394554;234.466157;234.860711;1;0.394554
235.569356;0.024910;235.569356;235.594266;1;0.024910
235.600536;0.297187;235.600536;235.897722;1;0.297187
236.372844;0.119315;236.372844;236.492159;1;0.119315
237.001981;0.409216;237.001981;237.411197;1;0.409216
237.230474;0.200584;237.411197;237.611781;2;0.381307
237.496608;0.097094;237.611781;237.708875;2;0.212267
238.833808;0.014726;238.833808;238.848534;1;0.014726
238.993066;0.833731;238.993066;239.826797;1;0.833731
239.008795;0.745599;239.826797;240.572396;2;1.563601
240.209218;0.273641;240.572396;240.846037;2;0.636820
240.692783;0.113668;240.846037;240.959706;2;0.266922
240.725000;0.411726;240.959706;241.371432;3;0.646432
240.754880;0.581582;241.371432;241.953014;4;1.198134
242.533399;0.315594;242.533399;242.848993;1;0.315594
242.561523;0.112156;242.848993;242.961149;2;0.399626
242.948290;0.363007;242.961149;243.324156;2;0.375866
243.043897;0.178212;243.324156;243.502368;2;0.458471
243.102155;0.117167;243.502368;243.619535;3;0.517380
243.144021;0.038777;243.619535;243.658312;4;0.514291
243.373918;0.342549;243.658312;244.000861;4;0.626943
244.720556;0.077650;244.720556;244.798206;1;0.077650
244.954875;0.261044;244.954875;245.215919;1;0.261044
245.098907;0.409299;245.215919;245.625218;2;0.526311
245.335646;0.213101;245.625218;245.838319;2;0.502673
245.448487;0.119892;245.838319;245.958211;3;0.509723
246.166457;0.531366;246.166457;246.697822;1;0.531366
246.440545;0.195324;246.697822;246.893147;2;0.452602
246.492803;0.004759;246.893147;246.897906;3;0.405103
246.905532;0.303995;246.905532;247.209527;1;0.303995
249.180425;0.246051;249.180425;249.426476;1;0.246051
249.483126;1.003482;249.483126;250.486608;1;1.003482
249.855185;0.105055;250.486608;250.591664;2;0.736479
250.578683;0.342936;250.591664;250.934600;2;0.355917
250.598097;0.865015;250.934600;251.799616;2;1.201518
251.542620;0.583130;251.799616;252.382746;2;0.840126
251.735881;0.548366;252.382746;252.931112;3;1.195231
251.880362;0.829319;252.931112;253.760431;3;1.880069
251.894813;0.381730;253.760431;254.142161;4;2.247348
252.067820;0.220543;254.142161;254.362704;5;2.294884
252.121860;0.029037;254.362704;254.391742;6;2.269882
253.082866;0.119770;254.391742;254.511512;5;1.428646
253.176647;0.096884;254.511512;254.608396;6;1.431749
253.180232;0.062060;254.608396;254.670455;7;1.490223
253.305211;0.134822;254.670455;254.805277;8;1.500065
253.509103;0.463906;254.805277;255.269183;9;1.760080
254.496043;0.180076;255.269183;255.449258;6;0.953215
254.980441;0.579580;255.449258;256.028838;3;1.048398
254.980759;0.170941;256.028838;256.199779;4;1.219021
255.120272;0.002713;256.199779;256.202492;5;1.082220
255.361786;0.768527;256.202492;256.971020;5;1.609234
256.567967;0.047067;256.971020;257.018087;2;0.450120
256.860601;0.192094;257.018087;257.210181;3;0.349580
257.605150;0.195443;257.605150;257.800593;1;0.195443
257.706808;0.179032;257.800593;257.979625;2;0.272817
257.860292;0.408971;257.979625;258.388596;2;0.528304
257.902865;0.249086;258.388596;258.637682;3;0.734817
258.826329;0.599006;258.826329;259.425335;1;0.599006
258.980712;0.063062;259.425335;259.488397;2;0.507686
258.993543;1.026034;259.488397;260.514432;3;1.520889
260.271711;0.105696;260.514432;260.620127;2;0.348416
260.580964;0.026779;260.620127;260.646907;2;0.065943
261.898369;0.479175;261.898369;262.377545;1;0.479175
261.936072;0.391003;262.377545;262.768548;2;0.832476
262.094160;0.000092;262.768548;262.768639;3;0.674479
262.777058;0.241774;262.777058;263.018833;1;0.241774
263.808753;0.223419;263.808753;264.032171;1;0.223419
263.809558;0.053065;264.032171;264.085236;2;0.275678
264.393440;0.288029;264.393440;264.681469;1;0.288029
264.652023;0.371764;264.681469;265.053234;2;0.401210
265.042879;0.251756;265.053234;265.304990;2;0.262111
265.113358;0.198047;265.304990;265.503037;2;0.389679
265.340120;0.965496;265.503037;266.468533;2;1.128414
265.718324;0.518094;266.468533;266.986627;2;1.268303
266.107949;0.801669;266.986627;267.788296;3;1.680347
266.268285;0.048683;267.788296;267.836979;4;1.568693
267.134007;0.089604;267.836979;267.926582;3;0.792575
267.754934;0.347859;267.926582;268.274442;4;0.519508
267.774032;1.739840;268.274442;270.014281;5;2.240250
268.466245;0.442452;270.014281;270.456733;2;1.990488
268.531927;0.800263;270.456733;271.256996;3;2.725069
268.584953;0.377833;271.256996;271.634829;4;3.049877
268.693113;0.108172;271.634829;271.743001;5;3.049889
269.060530;0.447871;271.743001;272.190873;6;3.130343
269.427385;0.228517;272.190873;272.419390;7;2.992005
269.449353;0.148956;272.419390;272.568346;8;3.118993
270.793266;0.164076;272.568346;272.732422;7;1.939157
271.213250;0.514707;272.732422;273.247129;8;2.033879
273.190033;0.276882;273.247129;273.524012;2;0.333978
273.239753;0.184565;273.524012;273.708576;3;0.468823
273.763864;0.449994;273.763864;274.213858;1;0.449994
274.364162;0.037413;274.364162;274.401575;1;0.037413
275.982461;0.055738;275.982461;276.038198;1;0.055738
277.418011;0.107401;277.418011;277.525412;1;0.107401
279.422516;0.613019;279.422516;280.035535;1;0.613019
280.588162;0.337169;280.588162;280.925331;1;0.337169
280.878865;0.132964;280.925331;281.058295;2;0.179430
281.454399;0.219413;281.454399;281.673812;1;0.219413
281.553856;0.078087;281.673812;281.751899;2;0.198043
281.638990;0.217525;281.751899;281.969424;3;0.330434
281.927484;0.302015;281.969424;282.271439;2;0.343955
282.055939;0.028853;282.271439;282.300292;2;0.244353
282.258836;0.778903;282.300292;283.079195;3;0.820360
282.351371;0.307472;283.079195;283.386667;2;1.035296
284.364278;0.498853;284.364278;284.863131;1;0.498853
284.527737;0.478391;284.863131;285.341522;2;0.813785
284.748348;1.634006;285.341522;286.975528;3;2.227179
284.762159;0.780158;286.975528;287.755686;4;2.993527
286.159541;0.202205;287.755686;287.957891;3;1.798350
286.361860;0.559579;287.957891;288.517470;4;2.155610
286.694748;0.571421;288.517470;289.088892;5;2.394143
286.695558;0.932806;289.088892;290.021698;6;3.326140
286.722037;0.170548;290.021698;290.192245;7;3.470208
287.021555;0.025333;290.192245;290.217578;7;3.196023
288.249216;0.374189;290.217578;290.591767;6;2.342551
289.444923;0.471127;290.591767;291.062895;5;1.617972
289.512169;0.133235;291.062895;291.196129;6;1.683961
289.706267;0.482178;291.196129;291.678307;7;1.972040
289.817433;0.193037;291.678307;291.871344;8;2.053911
290.090335;0.169479;291.871344;292.040823;8;1.950489
290.404601;0.032554;292.040823;292.073378;7;1.668776
290.458092;0.186062;292.073378;292.259440;8;1.801348
290.551982;1.276844;292.259440;293.536284;9;2.984302
